"","face_name_align","race","race4","gender","age","race_scores_fair","race_scores_fair_4","gender_scores_fair","age_scores_fair"
"750","329597","Black","Black","Male","20-29","[1.9078385e-07 9.9999636e-01 2.7452111e-06 2.3129754e-09 3.9453926e-08
 2.9949024e-07 3.5621014e-07]","[2.5612633e-07 9.9999899e-01 4.3654671e-07 2.7803173e-07]","[9.9999726e-01 2.7193485e-06]","[7.6734642e-07 1.7701086e-04 3.3428155e-02 6.5669507e-01 2.6933181e-01
 3.9355956e-02 9.9000381e-04 1.9784153e-05 1.4400882e-06]"
"751","896596","Black","Black","Male","20-29","[5.3840099e-06 9.9964815e-01 2.1372025e-04 9.9213551e-08 2.7970391e-06
 8.6691107e-05 4.3196109e-05]","[4.743426e-06 9.999107e-01 8.510782e-06 7.605554e-05]","[9.9999869e-01 1.3106479e-06]","[7.0263589e-08 2.1164929e-06 1.7364416e-03 5.0073105e-01 4.6730497e-01
 3.0000696e-02 2.2272777e-04 1.9429813e-06 4.6743590e-08]"
"752","51471","White","White","Male","20-29","[6.7851442e-01 1.3749326e-04 2.4997684e-01 1.5804160e-04 2.3361135e-04
 1.0918669e-03 6.9887720e-02]","[9.7378498e-01 6.1966054e-04 2.0967864e-02 4.6274839e-03]","[1.0000000e+00 1.5630034e-08]","[7.9136612e-08 5.2921445e-07 1.2205676e-03 5.5145055e-01 4.1615984e-01
 3.0574488e-02 5.8730529e-04 6.5747868e-06 2.3858398e-08]"
"753","857266","Middle Eastern","White","Male","30-39","[3.52556080e-01 4.73694578e-02 1.08358674e-01 1.01156857e-05
 5.01148097e-05 2.20233062e-03 4.89453197e-01]","[9.1872275e-01 5.8676030e-02 5.7936501e-04 2.2021895e-02]","[9.9998796e-01 1.2067828e-05]","[5.3250842e-06 5.1252318e-05 1.6178399e-03 2.6094049e-01 6.4537042e-01
 8.8481121e-02 3.4319526e-03 9.9671459e-05 1.8864224e-06]"
"754","928326","Black","Black","Male","20-29","[1.5155941e-05 9.1397458e-01 2.9719719e-03 2.5328030e-04 5.5872835e-02
 2.6909385e-02 2.7757410e-06]","[2.1133806e-06 9.9917638e-01 1.0100778e-04 7.2053488e-04]","[9.9975896e-01 2.4102259e-04]","[6.2456979e-07 3.2324230e-03 3.1801313e-01 6.5615273e-01 2.2066161e-02
 5.3032156e-04 4.4825420e-06 6.9557387e-08 4.7179047e-09]"
"755","1092285","Black","Black","Male","20-29","[0.00224125 0.62816656 0.2917237  0.00069361 0.03566742 0.03798074
 0.00352671]","[1.7818807e-04 9.6312112e-01 2.3524805e-03 3.4348197e-02]","[9.9999893e-01 1.1005044e-06]","[2.4007946e-08 1.3506420e-04 4.5677686e-01 5.3246546e-01 1.0488267e-02
 1.3342810e-04 8.6847183e-07 1.7922739e-08 3.1426933e-10]"
"756","868235","Black","Black","Male","20-29","[3.2353452e-07 9.9996895e-01 2.1576334e-05 3.8015951e-08 2.4790208e-06
 2.8920979e-06 3.7755287e-06]","[9.8623798e-07 9.9996996e-01 2.1755322e-05 7.2327953e-06]","[9.999999e-01 1.235664e-07]","[9.9219335e-08 2.8919260e-06 2.1048149e-03 5.2797735e-01 4.1607842e-01
 5.2998926e-02 8.2171377e-04 1.5042318e-05 7.1519668e-07]"
"757","1085187","Middle Eastern","White","Male","10-19","[2.1097834e-01 7.1386801e-04 5.5382043e-02 7.6311655e-05 1.4138466e-04
 1.6347291e-04 7.3254454e-01]","[0.8865028  0.08080964 0.02887432 0.00381318]","[9.9978435e-01 2.1559258e-04]","[3.1320280e-07 1.0735691e-02 9.4702148e-01 4.1493390e-02 7.3278451e-04
 1.6268623e-05 4.9994494e-08 1.8575491e-09 4.1814309e-11]"
"758","333373","Latino_Hispanic","Indian","Male","30-39","[0.22381668 0.00048546 0.4118412  0.00439497 0.00595959 0.05963567
 0.29386637]","[0.39221022 0.0027318  0.00682546 0.5982325 ]","[9.9999690e-01 3.1530083e-06]","[1.4230035e-05 1.4013721e-04 5.2333125e-03 2.3829664e-01 5.8964109e-01
 1.5848650e-01 8.0532739e-03 1.3355943e-04 1.2459926e-06]"
"759","329175","White","White","Male","20-29","[7.0340031e-01 3.2920562e-04 1.5394217e-01 5.2822428e-04 1.2726577e-03
 7.2164397e-04 1.3980579e-01]","[0.9902598  0.00201072 0.00428416 0.00344527]","[9.9977601e-01 2.2398295e-04]","[5.2260577e-07 4.3213853e-04 2.2657837e-01 6.7299545e-01 9.5219433e-02
 4.7337543e-03 3.9665323e-05 6.1138604e-07 1.0272826e-08]"
"760","788176","Black","Black","Male","20-29","[2.6220650e-06 9.9991381e-01 1.7134656e-05 9.5292663e-09 1.6207407e-07
 1.7590033e-05 4.8710808e-05]","[5.7025818e-07 9.9999475e-01 1.4396402e-07 4.5228485e-06]","[9.9999988e-01 1.2011897e-07]","[1.0813252e-06 1.2758195e-03 6.3804261e-02 6.7734653e-01 2.4398933e-01
 1.3481699e-02 9.9127064e-05 2.0525956e-06 8.7841265e-08]"
"761","858977","Black","Black","Male","20-29","[1.8873824e-03 7.8508586e-01 1.6425838e-01 8.0120481e-06 2.4150148e-04
 2.4107056e-02 2.4411894e-02]","[0.00214956 0.94287884 0.00177967 0.053192  ]","[9.9999893e-01 1.0716615e-06]","[3.7474805e-07 1.0978173e-05 2.7454067e-03 5.1562846e-01 4.6397448e-01
 1.7508764e-02 1.3008369e-04 1.3885231e-06 1.8891889e-08]"
"762","59766","White","White","Male","30-39","[5.0090045e-01 2.7625609e-04 2.7255565e-01 3.0490481e-03 3.8511052e-03
 1.3010517e-03 2.1806648e-01]","[9.9017453e-01 1.2353198e-04 7.5005898e-03 2.2014296e-03]","[9.9999976e-01 2.3573192e-07]","[8.4292087e-06 4.4557011e-05 1.1694329e-03 1.1314638e-01 7.0955759e-01
 1.7289054e-01 3.1401452e-03 4.2740878e-05 2.2929540e-07]"
"763","190853","White","White","Male","30-39","[9.9742705e-01 8.0342015e-06 7.7188457e-04 1.0877814e-06 2.7444323e-06
 9.7840075e-06 1.7794601e-03]","[9.9993771e-01 2.1825592e-05 5.2839723e-06 3.5130390e-05]","[9.999974e-01 2.579323e-06]","[6.5730887e-07 3.4928158e-05 3.9459430e-03 3.3712006e-01 5.6773418e-01
 8.9893475e-02 1.2575026e-03 1.3108769e-05 1.3420545e-07]"
"764","238666","Black","Black","Male","20-29","[3.3351687e-06 9.9980056e-01 7.8368328e-05 1.4812920e-06 3.9332092e-05
 7.5915406e-05 8.9959582e-07]","[1.6700200e-05 9.9919993e-01 5.1647419e-04 2.6693652e-04]","[9.9999934e-01 6.7238392e-07]","[2.5278800e-06 5.2668867e-05 1.0404672e-02 5.5309993e-01 3.8315400e-01
 5.1144242e-02 2.1142752e-03 2.6684220e-05 9.5403595e-07]"
"765","1049576","Middle Eastern","White","Male","20-29","[2.1299690e-01 5.8419522e-05 9.7096339e-02 1.1966998e-04 4.2842250e-04
 3.0256072e-03 6.8627471e-01]","[0.9793384  0.00463379 0.00184588 0.01418195]","[9.999926e-01 7.402838e-06]","[3.8486370e-09 3.4641045e-05 4.2282164e-01 5.7540685e-01 1.7323566e-03
 4.4534358e-06 6.3692225e-09 1.7480029e-10 2.6449086e-12]"
"766","168801","White","White","Male","20-29","[7.6302069e-01 3.6148373e-05 4.3892981e-03 1.5393513e-05 3.2805070e-05
 3.2991320e-05 2.3247272e-01]","[9.9970239e-01 8.2271530e-05 1.3739629e-04 7.7948069e-05]","[9.9999589e-01 4.0773525e-06]","[2.8342399e-07 8.6661021e-06 7.2674840e-03 7.9235184e-01 1.9740543e-01
 2.9500946e-03 1.5797888e-05 3.2913084e-07 6.3099495e-09]"
"767","336793","White","White","Male","30-39","[9.9881518e-01 5.2693821e-07 2.4616788e-04 1.3821278e-06 2.5271383e-06
 3.2820938e-06 9.3091023e-04]","[9.9987173e-01 2.4960496e-05 5.9191439e-06 9.7419623e-05]","[9.9999923e-01 8.1463753e-07]","[6.5163306e-08 2.2900581e-06 7.2219770e-04 3.9212844e-01 5.5720145e-01
 4.9532641e-02 4.0853422e-04 4.2950323e-06 9.7987254e-08]"
"768","941077","Middle Eastern","White","Male","20-29","[7.9625202e-03 8.1437487e-05 7.7283215e-03 2.6216487e-05 8.0642661e-05
 6.3345535e-03 9.7778630e-01]","[0.8679348  0.00322237 0.00175705 0.12708578]","[9.999088e-01 9.123310e-05]","[1.4531694e-05 3.0790808e-04 7.9542045e-03 6.1100960e-01 3.5783431e-01
 2.2651451e-02 2.2050930e-04 7.2611542e-06 2.0622207e-07]"
"769","928334","Middle Eastern","White","Male","20-29","[8.1181943e-02 9.2811468e-05 3.3630922e-02 3.5636760e-05 1.8767081e-04
 1.3523630e-02 8.7134737e-01]","[9.9690348e-01 2.2925829e-04 3.2736064e-04 2.5399844e-03]","[9.999991e-01 9.133000e-07]","[1.5574599e-06 5.2605063e-04 2.7804825e-02 6.8957722e-01 2.7542731e-01
 6.6517615e-03 1.1060414e-05 1.6804580e-07 1.5979564e-09]"
"770","187207","White","White","Male","20-29","[8.1278217e-01 3.1987234e-05 2.1134039e-02 1.4925922e-05 4.1499170e-05
 7.6319766e-04 1.6523217e-01]","[9.8222733e-01 1.2880888e-04 4.2547379e-04 1.7218351e-02]","[9.999957e-01 4.262166e-06]","[6.7084557e-07 1.1871232e-05 2.5706207e-03 6.0921419e-01 3.7774569e-01
 1.0402936e-02 5.3582855e-05 4.5882396e-07 8.0352889e-09]"
"771","191210","Black","Black","Male","30-39","[3.80212987e-06 9.97177839e-01 3.26649693e-04 1.05373076e-07
 9.67647429e-06 2.46777805e-03 1.41933824e-05]","[4.2415345e-06 9.9887025e-01 2.0739370e-05 1.1046998e-03]","[9.9999976e-01 2.1691699e-07]","[1.3334049e-07 8.9094556e-06 2.6432052e-03 3.0072883e-01 6.2424183e-01
 7.1132146e-02 1.2346491e-03 1.0117779e-05 1.5011017e-07]"
"772","335033","Black","Black","Male","30-39","[7.0728864e-05 9.9157077e-01 2.4267959e-03 1.4897904e-06 4.0279585e-05
 5.8042230e-03 8.5783780e-05]","[2.3321665e-05 9.9908036e-01 8.1269027e-06 8.8819198e-04]","[9.999126e-01 8.745274e-05]","[4.27346208e-07 1.13388332e-05 1.67691743e-03 2.38347054e-01
 6.50310218e-01 1.07467555e-01 2.16134894e-03 2.45472984e-05
 5.46630531e-07]"
"773","960007","Latino_Hispanic","Indian","Male","30-39","[1.4333505e-02 7.1700536e-02 7.9645640e-01 4.4254724e-05 5.3599215e-04
 6.9108203e-02 4.7821071e-02]","[0.063731   0.3941963  0.00445714 0.53761554]","[9.9999905e-01 9.3399638e-07]","[1.1601365e-06 2.8297000e-06 1.3889577e-03 3.3540171e-01 5.2529240e-01
 1.2499639e-01 1.2317064e-02 5.9248391e-04 7.1025584e-06]"
"774","914738","Black","Black","Male","30-39","[7.5138338e-08 9.9999905e-01 4.4260048e-07 2.7023303e-10 3.2608951e-09
 2.4668302e-07 1.5555604e-07]","[1.14261006e-07 9.99998868e-01 3.23506555e-07 7.30392628e-07]","[9.999997e-01 3.362849e-07]","[6.64340519e-07 1.95472840e-05 4.93733911e-04 8.87465477e-02
 5.12381792e-01 3.86254489e-01 1.19378595e-02 1.56864233e-04
 8.50160359e-06]"
"775","188349","White","White","Male","20-29","[6.6787034e-01 2.1832802e-05 3.8832784e-02 7.8602287e-05 1.3172309e-04
 8.9743140e-04 2.9216731e-01]","[9.9386525e-01 6.0727994e-04 2.6689944e-04 5.2605630e-03]","[9.9999505e-01 4.9546993e-06]","[1.1175608e-07 3.0691612e-05 7.1569353e-02 8.9215553e-01 3.5785049e-02
 4.5724568e-04 2.0793243e-06 3.3363584e-08 4.7791038e-10]"
"776","1130984","Latino_Hispanic","White","Male","30-39","[8.4195472e-02 2.0463327e-03 6.6311914e-01 5.6685274e-04 3.2573394e-03
 3.8522094e-02 2.0829283e-01]","[0.8145587  0.00752895 0.05226078 0.12565164]","[9.9999970e-01 2.6264883e-07]","[5.5576356e-06 1.0164111e-04 1.1806121e-02 3.8226643e-01 5.3163564e-01
 7.2607376e-02 1.5457514e-03 3.1164516e-05 2.5725171e-07]"
"777","176765","White","White","Male","30-39","[7.8281718e-01 1.3456578e-04 1.7097842e-02 1.2422548e-04 4.9764983e-04
 3.1832641e-04 1.9901022e-01]","[9.8727232e-01 1.3630054e-03 6.6133961e-04 1.0703311e-02]","[9.9999988e-01 1.2307258e-07]","[1.3403313e-06 5.7806014e-05 2.5081479e-03 4.2838827e-01 5.4529089e-01
 2.3667492e-02 8.5204287e-05 8.1274277e-07 1.1083289e-08]"
"778","216196","Black","Black","Male","30-39","[2.1241160e-05 9.9980706e-01 4.2157739e-05 9.8004584e-08 5.5593318e-07
 1.9472536e-05 1.0936099e-04]","[7.7979585e-06 9.9998266e-01 4.6308605e-06 4.9469031e-06]","[9.9998045e-01 1.9538185e-05]","[7.8304301e-06 1.4185504e-04 1.3382440e-03 1.3330221e-01 6.4945519e-01
 2.1062580e-01 4.9070045e-03 2.1294443e-04 8.7648241e-06]"
"779","547488","Black","Black","Male","20-29","[6.6999425e-03 6.5544224e-01 2.4822447e-01 9.1091606e-05 2.3234575e-03
 3.8596388e-02 4.8622407e-02]","[3.1668530e-04 9.8834944e-01 4.9368795e-05 1.1284546e-02]","[9.999906e-01 9.391949e-06]","[2.4725060e-07 1.2894963e-04 8.6192705e-02 8.6772221e-01 4.5247339e-02
 7.0435158e-04 4.1011467e-06 8.4182496e-08 2.1795206e-09]"
"780","991645","Black","Black","Male","30-39","[5.6502171e-07 9.9998438e-01 1.2886217e-05 5.8254455e-09 2.9260107e-07
 7.7511004e-07 1.0925881e-06]","[3.3564074e-06 9.9997807e-01 4.6511541e-06 1.3929616e-05]","[9.9999857e-01 1.4387259e-06]","[5.7166352e-07 2.5279367e-05 3.8988967e-03 3.4208456e-01 5.3833687e-01
 1.1321676e-01 2.4155173e-03 2.0391459e-05 1.1119356e-06]"
"781","791048","White","White","Male","20-29","[9.9984443e-01 2.9843073e-07 4.4895369e-05 1.1053475e-07 7.5801410e-07
 9.9950137e-07 1.0849706e-04]","[9.9987042e-01 2.3629442e-05 1.3118581e-05 9.2761409e-05]","[1.0000000e+00 1.9393324e-08]","[3.85450516e-09 7.80261132e-07 2.65462184e-03 8.64631116e-01
 1.30335033e-01 2.36757426e-03 1.08082795e-05 7.00960854e-08
 1.08053255e-09]"
"782","966620","White","White","Male","20-29","[9.8102063e-01 2.0655498e-05 6.4818356e-03 7.2368784e-06 2.7942553e-05
 9.9423036e-05 1.2342212e-02]","[9.9989241e-01 2.6462709e-05 2.4726498e-05 5.6410521e-05]","[9.9999976e-01 2.7331558e-07]","[5.9006152e-07 7.2980372e-05 4.5873509e-03 6.4945883e-01 3.3716577e-01
 8.6913723e-03 2.2791624e-05 3.1901058e-07 4.9888058e-09]"
"783","159701","Black","Black","Male","30-39","[7.4496398e-08 9.9999297e-01 4.4132080e-06 5.8734644e-09 4.7623206e-07
 2.0345296e-06 8.3634774e-08]","[5.4707164e-07 9.9998879e-01 7.0035426e-06 3.6792571e-06]","[1.0000000e+00 2.3704734e-09]","[1.7058813e-08 6.2547292e-07 7.2862097e-04 4.5210147e-01 4.7457558e-01
 6.9840491e-02 2.7096353e-03 4.2134310e-05 1.3959840e-06]"
"784","318597","Middle Eastern","White","Male","30-39","[5.3525049e-02 1.1970481e-04 2.2517076e-02 1.7572025e-05 5.1982126e-05
 5.9515228e-03 9.1781706e-01]","[0.84144306 0.00496125 0.00212792 0.15146777]","[9.9979317e-01 2.0684014e-04]","[7.66125413e-06 1.04898696e-04 5.63074788e-03 3.97267789e-01
 5.64410806e-01 3.23916152e-02 1.84151053e-04 2.35326775e-06
 4.72957886e-08]"
"785","884963","Black","Black","Male","20-29","[1.9844994e-07 9.9998546e-01 2.5882655e-06 9.5148200e-09 1.1974529e-07
 1.1497991e-05 1.8646847e-07]","[5.8396449e-08 9.9999940e-01 1.0481753e-07 4.1490534e-07]","[9.999657e-01 3.424245e-05]","[7.7905206e-08 9.7393540e-06 9.1925561e-03 7.5305641e-01 2.2233143e-01
 1.5265407e-02 1.4182973e-04 2.4056378e-06 1.5600750e-07]"
"786","905936","Black","Black","Male","30-39","[1.1424538e-06 9.9967802e-01 1.2329887e-05 5.0074371e-09 1.8237395e-07
 3.0744783e-04 8.4910886e-07]","[1.10699175e-05 9.98551667e-01 1.79846586e-06 1.43550267e-03]","[9.9999636e-01 3.6163103e-06]","[5.6440617e-09 5.3808762e-08 7.0911796e-05 5.5173386e-02 5.6569439e-01
 3.3892927e-01 3.9773095e-02 3.5408491e-04 4.7770222e-06]"
"787","1479070","Black","Black","Male","20-29","[1.6092294e-07 9.9996901e-01 8.3344557e-06 3.0857737e-07 8.5493748e-06
 1.3371819e-05 3.5411878e-07]","[1.8495500e-07 9.9997765e-01 1.7972054e-05 4.2369024e-06]","[9.995797e-01 4.203255e-04]","[1.7336127e-06 1.9981535e-04 4.2600542e-02 7.4293488e-01 1.9736212e-01
 1.6673714e-02 2.2029037e-04 6.3354587e-06 6.1786051e-07]"
"788","1855502","Black","Black","Male","20-29","[1.1349395e-05 9.9937177e-01 2.0208790e-04 1.7526880e-05 2.9697057e-04
 9.0354930e-05 9.9083627e-06]","[3.853262e-06 9.995831e-01 3.510508e-04 6.197158e-05]","[0.9664374 0.0335626]","[6.4114487e-05 1.8277561e-02 3.1983992e-01 5.1222146e-01 1.2497889e-01
 2.3392929e-02 1.1246756e-03 8.7668384e-05 1.2814461e-05]"
"789","318645","Latino_Hispanic","White","Male","20-29","[1.4017746e-01 2.8845682e-03 5.2076322e-01 1.7661205e-04 7.3710940e-04
 4.6711215e-03 3.3058992e-01]","[0.92199916 0.06868348 0.0033286  0.00598873]","[9.9999988e-01 1.0354785e-07]","[2.6179993e-07 5.4267599e-05 2.3621000e-02 8.1029481e-01 1.6255362e-01
 3.4630683e-03 1.2706021e-05 2.6251496e-07 3.0108049e-09]"
"790","119192","Latino_Hispanic","Indian","Male","20-29","[2.2244088e-02 1.1828927e-02 8.7351841e-01 1.4833278e-04 1.7315052e-03
 1.4721361e-02 7.5807348e-02]","[0.08875945 0.22873414 0.03309215 0.64941424]","[9.9999976e-01 2.1810027e-07]","[3.73455833e-07 9.69473786e-06 1.29923625e-02 6.20667160e-01
 3.34034920e-01 3.18155214e-02 4.73286578e-04 6.61610375e-06
 6.33746282e-08]"
"791","1012639","Black","Black","Male","20-29","[1.5185994e-07 9.9999732e-01 2.0278435e-06 2.7754457e-10 1.0539676e-08
 4.5173655e-07 3.7424634e-08]","[4.8269911e-08 9.9999958e-01 6.5739400e-08 2.9962965e-07]","[9.9999839e-01 1.5834928e-06]","[4.3418962e-09 5.3440220e-07 1.8836875e-03 5.8239949e-01 4.0282848e-01
 1.2858035e-02 2.9680265e-05 9.2946522e-08 1.8241536e-09]"
"792","1216031","Black","Black","Male","30-39","[1.8934865e-06 9.9989086e-01 2.2898355e-05 6.4580050e-08 1.8522993e-06
 7.9362770e-05 3.1327786e-06]","[6.3968341e-06 9.9981081e-01 3.0051360e-05 1.5269459e-04]","[9.9999970e-01 2.9008555e-07]","[1.1510739e-07 2.3122141e-06 3.6331167e-04 1.4705500e-01 6.4563340e-01
 1.9568264e-01 1.0984736e-02 2.6898133e-04 9.4562438e-06]"
"793","226428","Black","Black","Male","20-29","[1.9013149e-05 9.9911612e-01 7.1220082e-04 1.7424333e-07 8.6632390e-06
 1.0825593e-04 3.5709898e-05]","[6.7312517e-06 9.9993831e-01 4.8368693e-06 5.0099719e-05]","[1.0000000e+00 1.8681938e-08]","[1.2163446e-09 2.5155200e-07 5.1468704e-03 8.7040496e-01 1.2269604e-01
 1.7428007e-03 8.9919831e-06 5.1477993e-08 7.5665940e-10]"
"794","1119498","White","White","Male","20-29","[9.9450028e-01 8.1193036e-07 2.4712531e-04 1.8941732e-06 2.8499480e-06
 4.2715192e-06 5.2427757e-03]","[9.9870443e-01 3.5643790e-04 5.8511359e-05 8.8062586e-04]","[9.9999899e-01 1.0267308e-06]","[1.6619268e-08 2.8297259e-06 7.0303767e-03 9.2177963e-01 7.0704006e-02
 4.8196595e-04 1.1073506e-06 7.9626812e-09 1.8097612e-10]"
"795","180009","White","White","Male","20-29","[9.9929219e-01 1.8618228e-05 5.9771693e-05 9.3383329e-07 4.5168190e-06
 2.9376563e-06 6.2106154e-04]","[9.99195993e-01 5.62628789e-04 1.36980743e-04 1.04486106e-04]","[9.9998707e-01 1.2856873e-05]","[2.9702895e-07 4.5993584e-05 6.8137003e-03 7.2237617e-01 2.5756055e-01
 1.3038241e-02 1.6190899e-04 3.0258780e-06 1.6796756e-07]"
"796","118144","Middle Eastern","White","Male","40-49","[5.0272476e-02 5.0214276e-04 2.7006863e-02 6.0290040e-06 5.0272112e-05
 8.6382953e-03 9.1352391e-01]","[0.5744006  0.08146807 0.00436974 0.33976156]","[9.9994874e-01 5.1254599e-05]","[2.3864260e-07 1.0450942e-06 7.1152295e-05 9.7130695e-03 4.1188788e-01
 5.5695009e-01 2.1224767e-02 1.4958627e-04 2.2075285e-06]"
"797","163673","Latino_Hispanic","White","Male","30-39","[7.2647266e-02 7.5806687e-03 6.6909522e-01 6.5882062e-04 2.6956550e-03
 1.8616730e-02 2.2870560e-01]","[0.42859867 0.3379301  0.1104577  0.12301348]","[9.9996221e-01 3.7820482e-05]","[3.7810105e-06 3.5708999e-05 2.2845331e-03 3.4055895e-01 5.9832215e-01
 5.7476081e-02 1.2855908e-03 3.2443582e-05 7.7434532e-07]"
"798","336675","White","White","Male","30-39","[8.6842108e-01 1.8887891e-04 1.7499382e-02 1.2998322e-04 1.6853292e-04
 1.8525058e-04 1.1340694e-01]","[9.9975795e-01 6.3239720e-05 4.8794747e-05 1.3007746e-04]","[9.9999994e-01 7.4794272e-08]","[5.4363059e-06 5.5458971e-05 9.2039946e-03 3.1979209e-01 5.8768040e-01
 8.1389926e-02 1.8470474e-03 2.5448093e-05 1.7069355e-07]"
"799","1167514","Black","Black","Male","20-29","[4.17541666e-03 4.24232721e-01 1.44525886e-01 6.69919336e-06
 2.27481680e-04 3.11272711e-01 1.15559034e-01]","[1.1498949e-03 9.7651184e-01 1.3014018e-04 2.2208119e-02]","[9.9993593e-01 6.4060674e-05]","[2.6770482e-07 1.4790305e-05 2.8041096e-03 5.3955084e-01 4.5087826e-01
 6.7339288e-03 1.7598359e-05 2.2659137e-07 3.9875498e-09]"
"800","1173740","Latino_Hispanic","White","Male","20-29","[4.1409084e-01 8.4934302e-02 4.2184547e-01 2.2471478e-04 1.6484775e-03
 2.3562601e-03 7.4899949e-02]","[0.6714057  0.21552344 0.04443867 0.06863219]","[9.9996597e-01 3.4072938e-05]","[5.9050222e-08 2.5760234e-04 4.0859026e-01 5.8250630e-01 8.5847676e-03
 6.0788752e-05 2.1760884e-07 9.8047561e-09 2.7845243e-10]"
"801","168861","White","White","Male","30-39","[7.3608714e-01 2.5472699e-03 2.2499284e-01 5.4122921e-04 1.0027859e-03
 5.7780202e-03 2.9050604e-02]","[9.9618697e-01 2.2213600e-04 3.0644177e-03 5.2653346e-04]","[9.9999666e-01 3.3867086e-06]","[3.91338654e-05 1.04374085e-04 3.65388056e-04 1.26378089e-01
 7.39104152e-01 1.30035684e-01 3.90769867e-03 6.48400091e-05
 6.61334923e-07]"
"802","176167","White","White","Male","20-29","[6.4113361e-01 2.9352822e-03 1.4292902e-01 5.0493898e-05 2.2543405e-04
 1.5360187e-03 2.1119012e-01]","[0.9355992  0.05475739 0.00149254 0.00815084]","[9.9999982e-01 1.7265985e-07]","[9.2504443e-08 1.6403927e-06 1.1733985e-03 7.2238719e-01 2.7318928e-01
 3.2270881e-03 2.0845780e-05 4.2739936e-07 6.4350760e-09]"
"803","141081","Middle Eastern","White","Male","30-39","[1.3363169e-01 2.8679322e-04 1.8279463e-02 1.2706968e-05 3.4400276e-05
 6.6083035e-04 8.4709412e-01]","[0.99067575 0.00156715 0.00164895 0.00610818]","[9.9999726e-01 2.7605706e-06]","[2.9592584e-06 2.5034455e-05 5.1056995e-04 4.2169347e-02 6.2790090e-01
 3.2527897e-01 4.0824013e-03 2.9621935e-05 2.5484078e-07]"
"804","175409","Middle Eastern","White","Male","30-39","[5.7966076e-02 3.8507176e-03 2.8113483e-02 4.6251557e-06 2.3590603e-05
 2.7699233e-03 9.0727162e-01]","[7.9737723e-01 1.5115756e-01 6.2798290e-04 5.0837263e-02]","[9.9997288e-01 2.7113754e-05]","[4.6930850e-07 1.3977373e-05 1.3752192e-03 4.3387127e-01 5.4596394e-01
 1.8672006e-02 1.0200667e-04 1.1085647e-06 1.9460053e-08]"
"805","867069","Black","Black","Male","30-39","[1.6328493e-05 9.9814922e-01 3.0212844e-04 2.2592259e-07 4.2033907e-06
 1.5098409e-03 1.8112007e-05]","[6.2542404e-07 9.9991524e-01 6.7741377e-07 8.3432911e-05]","[9.9984545e-01 1.5455124e-04]","[2.9792502e-06 1.2400215e-04 1.4702921e-02 3.1962299e-01 4.7248468e-01
 1.8138386e-01 1.1208245e-02 4.5758820e-04 1.2650196e-05]"
"806","898964","Black","Black","Male","20-29","[3.2132729e-07 9.9996948e-01 1.1434111e-05 2.5088104e-07 3.1853770e-06
 1.5040921e-05 2.2330049e-07]","[6.5923143e-07 9.9997896e-01 1.6029142e-05 4.3548644e-06]","[0.996691   0.00330904]","[1.13276045e-07 3.24011926e-05 2.66258251e-02 7.94199646e-01
 1.68875188e-01 1.00622093e-02 2.02441239e-04 1.99685724e-06
 9.44657899e-08]"
"807","965353","Black","Black","Male","20-29","[6.6210200e-06 9.9969977e-01 1.1604223e-04 9.5285113e-09 3.2893274e-07
 1.3966380e-04 3.7555739e-05]","[4.0421778e-06 9.9999166e-01 1.2890816e-06 3.0457954e-06]","[1.0000000e+00 1.2606935e-09]","[2.2941278e-10 2.9846714e-08 4.3309850e-04 6.5393722e-01 3.3993858e-01
 5.6615183e-03 2.9423214e-05 8.9326186e-08 8.1780960e-10]"
"808","798306","White","White","Male","30-39","[9.1932285e-01 1.7111553e-04 4.8555601e-02 3.3196056e-06 1.9529652e-05
 5.0817784e-03 2.6845841e-02]","[9.9532068e-01 2.3595533e-04 2.6757021e-05 4.4166669e-03]","[9.9999958e-01 4.4057322e-07]","[2.3479920e-08 6.0287971e-07 2.5043029e-05 6.0706019e-02 8.7073642e-01
 6.8394825e-02 1.3673425e-04 3.0829870e-07 2.3711164e-09]"
"809","169113","Black","Black","Male","30-39","[1.43081456e-06 9.99979675e-01 4.89277363e-06 1.71143555e-09
 2.28002452e-08 1.22775045e-05 1.78520156e-06]","[9.2175978e-06 9.9994326e-01 2.4331877e-07 4.7361842e-05]","[9.9999964e-01 3.1063695e-07]","[4.1372303e-08 6.9585831e-06 2.2950005e-03 4.8073921e-01 4.8699954e-01
 2.9800655e-02 1.5696394e-04 1.6152088e-06 5.1320651e-08]"
